ML Catalog Number,Format,Common Name,Scientific Name,Background Species,Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Age/Sex,Behaviors,Playback,Captive,Collected,Specimen ID,Home Archive Catalog Number,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed,Air Temp(°C),Water Temp(°C),Media notes,Observation Details,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2,Average Community Rating,Number of Ratings,Asset Tags,Original Image Height,Original Image Width
337183971,Audio,Black-billed Cuckoo,Coccyzus erythropthalmus,,Sean Smith,2019-06-02,2019,6,2,1230,United States,US-ME-017,Maine,Oxford,Hiram Village,43.8806651,-70.8004395,"",,Unspecified,"","",,,,,,,S57004217,"",,,,,Coccyzus erythropthalmus,bkbcuc,Species,3193,,3.67,3,,,
304596051,Photo,Black-billed Cuckoo,Coccyzus erythropthalmus,,Sue Ascher,2018-05-27,2018,5,27,1100,United States,US-WI-015,Wisconsin,Calumet,Killsnake SWA (Calumet Co.),44.0595275,-88.0862331,"",,Unspecified,"","",,,,,,,S46119487,"",,,,,Coccyzus erythropthalmus,bkbcuc,Species,3193,,3.67,3,,2185,2207
298608431,Photo,Black-billed Cuckoo,Coccyzus erythropthalmus,,Boris  Tinoco,2017-04-12,2017,4,12,800,Ecuador,EC-A,Azuay,,UDA-Cuenca,-2.9191644,-79.0023476,"",,Unspecified,"","",,,,,,,S79416358,"",,,,Fotos,Coccyzus erythropthalmus,bkbcuc,Species,3193,,3.67,3,,2322,4128
247911421,Photo,Black-billed Cuckoo,Coccyzus erythropthalmus,,Peter Kondrashov,2011-07-04,2011,7,4,0,United States,US-MO-211,Missouri,Sullivan,Union Ridge CA (Sullivan Co.),40.3045278,-92.8667556,"",,Unspecified,"","",,,,,,,S71203632,"",,,,,Coccyzus erythropthalmus,bkbcuc,Species,3193,,3.67,3,,560,680
247269141,Photo,Black-billed Cuckoo,Coccyzus erythropthalmus,,Estela Quintero-Weldon,2020-07-03,2020,7,3,930,Canada,CA-ON-MI,Ontario,Middlesex,"Joany's Woods",43.1625245,-81.7939317,"",,Unspecified,"","",,,,,,,S71095533,"",,,,,Coccyzus erythropthalmus,bkbcuc,Species,3193,,3.67,3,,2625,3500
238620431,Photo,Black-billed Cuckoo,Coccyzus erythropthalmus,,David Kennedy,2020-05-25,2020,5,25,510,United States,US-NY-099,New York,Seneca,Armitage Rd. Wooded MNWR Seneca Co.,43.0202743,-76.8016434,"",,Unspecified,"","",,,,,,,S69640247,"",,,,cuckooing when I arrive.....very active and vocal.......near West edge bridge,Coccyzus erythropthalmus,bkbcuc,Species,3193,,3.67,3,,1832,2290
235741291,Photo,Black-billed Cuckoo,Coccyzus erythropthalmus,,Sean Camillieri,2020-05-17,2020,5,17,1045,United States,US-NY-119,New York,Westchester,Croton RR Station,41.1846423,-73.8795664,"",,Unspecified,"","",,,,,,,S69209712,"",,,,,Coccyzus erythropthalmus,bkbcuc,Species,3193,,3.67,3,,1304,1203
235529131,Photo,Black-billed Cuckoo,Coccyzus erythropthalmus,,Eva Visscher,2020-05-16,2020,5,16,1020,Canada,CA-ON-EL,Ontario,Elgin,St. Thomas--Cowan Park,42.7887330,-81.2008490,"",,Unspecified,"","",,,,,,,S69157894,"",,,,,Coccyzus erythropthalmus,bkbcuc,Species,3193,,3.67,3,,,
160042591,Photo,Black-billed Cuckoo,Coccyzus erythropthalmus,,Mary Clausen,2019-05-11,2019,5,11,642,United States,US-OH-095,Ohio,Lucas,Magee Marsh--Boardwalk,41.6277095,-83.1918840,"",,Unspecified,"","",,,,,,,S56133950,"",,,,,Coccyzus erythropthalmus,bkbcuc,Species,3193,,3.67,3,,2649,3708
160041291,Photo,Black-billed Cuckoo,Coccyzus erythropthalmus,,Mary Clausen,2019-05-11,2019,5,11,642,United States,US-OH-095,Ohio,Lucas,Magee Marsh--Boardwalk,41.6277095,-83.1918840,"",,Unspecified,"","",,,,,,,S56133950,"",,,,,Coccyzus erythropthalmus,bkbcuc,Species,3193,,3.67,3,,2484,3478
